,Hotel,Resort name,Price,Country
75,LE RELAX HOTEL & RESTAURANT 3 *Deluxe,МаэMAHEМаэ,1 960,Сейшелы
76,SUN RESORT 3 *Superior Room,МаэMAHEМаэ,1 963,Сейшелы
77,BERJAYA BEAU VALLON BAY RESORT 4 *Deluxe Chalet,МаэMAHEМаэ,1 966,Сейшелы
78,BLUE LAGOON CHALET Special Cat.Chalet Two Bedroom,МаэMAHEМаэ,1 969,Сейшелы
79,VALMER RESORT 3 *Garden Studio,МаэMAHEМаэ,1 969,Сейшелы
80,HILLTOP BOUTIQUE HOTEL 3 *Studio,МаэMAHEМаэ,1 970,Сейшелы
81,BLUE LAGOON CHALET Special Cat.Chalet One Bedroom,МаэMAHEМаэ,1 970,Сейшелы
82,VALMER RESORT 3 *Garden Studio,МаэMAHEМаэ,1 971,Сейшелы
83,HILLTOP BOUTIQUE HOTEL 3 *Studio,МаэMAHEМаэ,1 975,Сейшелы
84,BLISS HOTEL SEYCHELLES 4 *Standard Bungalow Garden View,МаэMAHEМаэ,1 977,Сейшелы
85,COPOLIA LODGE 3 *DBL Mountain View,МаэMAHEМаэ,1 977,Сейшелы
86,COPOLIA LODGE 3 *DBL Mountain View,МаэMAHEМаэ,1 977,Сейшелы
87,BLISS HOTEL SEYCHELLES 4 *Standard Bungalow Garden View,МаэMAHEМаэ,1 977,Сейшелы
88,COPOLIA LODGE 3 *DBL Sea View,МаэMAHEМаэ,1 978,Сейшелы
89,LE RELAX HOTEL & RESTAURANT 3 *Deluxe,МаэMAHEМаэ,1 981,Сейшелы
90,LE RELAX HOTEL & RESTAURANT 3 *Deluxe,МаэMAHEМаэ,1 982,Сейшелы
91,VALMER RESORT 3 *Garden Studio,МаэMAHEМаэ,1 983,Сейшелы
92,LE RELAX HOTEL & RESTAURANT 3 *Standard,МаэMAHEМаэ,1 986,Сейшелы
93,SUN RESORT 3 *Standard Room,МаэMAHEМаэ,1 986,Сейшелы
94,LE RELAX HOTEL & RESTAURANT 3 *Standard,МаэMAHEМаэ,1 986,Сейшелы
95,VALMER RESORT 3 *Ocean View Suite,МаэMAHEМаэ,1 998,Сейшелы
96,VALMER RESORT 3 *Ocean View Suite,МаэMAHEМаэ,1 998,Сейшелы
97,BERJAYA BEAU VALLON BAY RESORT 4 *Superior Room,МаэMAHEМаэ,1 998,Сейшелы
98,BERJAYA BEAU VALLON BAY RESORT 4 *Superior Room,МаэMAHEМаэ,1 998,Сейшелы
99,LE RELAX HOTEL & RESTAURANT 3 *Standard,МаэMAHEМаэ,2 001,Сейшелы
0,LEK JOMTIEN 2 *Standard,ПаттайяPATTAYAБангкок (Регулярные рейсы),1 204,Таиланд
1,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 214,Таиланд
2,LEK JOMTIEN 2 *Standard,ПаттайяPATTAYAБангкок (Регулярные рейсы),1 225,Таиланд
3,LEK JOMTIEN 2 *Standard,ПаттайяPATTAYAБангкок (Регулярные рейсы),1 227,Таиланд
4,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 238,Таиланд
5,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 244,Таиланд
6,AMBASSADOR INN WING 3 *Standard IT (Inn Wing ),ПаттайяPATTAYAБангкок (Регулярные рейсы),1 244,Таиланд
7,LEK JOMTIEN 2 *Standard,ПаттайяPATTAYAБангкок (Регулярные рейсы),1 250,Таиланд
8,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 256,Таиланд
9,PATTAYA GARDEN 3 *ROH,ПаттайяPATTAYAБангкок (Регулярные рейсы),1 260,Таиланд
10,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 264,Таиланд
11,LEK JOMTIEN 2 *Standard,ПаттайяPATTAYAБангкок (Регулярные рейсы),1 273,Таиланд
12,THE BEACH BOUTIQUE 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 274,Таиланд
13,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 280,Таиланд
14,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 281,Таиланд
15,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 286,Таиланд
16,BAMBOO HOUSE 3 *Standard,ПхукетPHUKETПхукет (Регулярные рейсы),1 286,Таиланд
17,HYTON LEELAVADEE PHUKET 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 286,Таиланд
18,THE THREE BY APK 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 286,Таиланд
19,KARON PRINCESS 3 *Superior Garden,ПхукетPHUKETПхукет (Регулярные рейсы),1 286,Таиланд
20,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 289,Таиланд
21,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 289,Таиланд
22,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 296,Таиланд
23,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 298,Таиланд
24,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 304,Таиланд
25,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 309,Таиланд
26,HYTON LEELAVADEE PHUKET 3 *Cottage,ПхукетPHUKETПхукет (Регулярные рейсы),1 310,Таиланд
27,HYTON LEELAVADEE PHUKET 3 *De-Luxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 310,Таиланд
28,BAMBOO HOUSE 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 310,Таиланд
29,KARON PRINCESS 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 310,Таиланд
30,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 314,Таиланд
31,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 314,Таиланд
32,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 316,Таиланд
33,THE BEACH BOUTIQUE 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 316,Таиланд
34,THE THREE BY APK 3 *Family Room TRPL Bed,ПхукетPHUKETПхукет (Регулярные рейсы),1 316,Таиланд
35,THE BEACH HEIGHTS 4 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 316,Таиланд
36,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 325,Таиланд
37,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 325,Таиланд
38,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
39,HYTON LEELAVADEE PHUKET 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
40,KARON PRINCESS 3 *Superior Garden,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
41,BAMBOO HOUSE 3 *Standard,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
42,THE THREE BY APK 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
43,BAMBOO HOUSE 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
44,ALL SEASONS NAIHARN PHUKET 4 *Standard,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
45,KATA SEA BREEZE 3 *Sea Breeze Room,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
46,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
47,PEACH HILL RESORT PHUKET 4 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 328,Таиланд
48,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 334,Таиланд
49,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 334,Таиланд
50,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 339,Таиланд
51,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 339,Таиланд
52,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 340,Таиланд
53,THE BEACH BOUTIQUE 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 344,Таиланд
54,THE BEACH BOUTIQUE 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 351,Таиланд
55,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 352,Таиланд
56,HYTON LEELAVADEE PHUKET 3 *Cottage,ПхукетPHUKETПхукет (Регулярные рейсы),1 352,Таиланд
57,HYTON LEELAVADEE PHUKET 3 *De-Luxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 352,Таиланд
58,BAMBOO HOUSE 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 352,Таиланд
59,KARON PRINCESS 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 352,Таиланд
60,NAITHONBURI 4 *Standard Beach Road Wing,ПхукетPHUKETПхукет (Регулярные рейсы),1 352,Таиланд
61,NAITHONBURI 4 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 352,Таиланд
62,SUGAR MARINA RESORT ART KARON BEACH 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 352,Таиланд
63,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 353,Таиланд
64,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 354,Таиланд
65,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 354,Таиланд
66,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 356,Таиланд
67,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 357,Таиланд
68,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 358,Таиланд
69,THE THREE BY APK 3 *Family Room TRPL Bed,ПхукетPHUKETПхукет (Регулярные рейсы),1 358,Таиланд
70,THE BEACH HEIGHTS 4 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 358,Таиланд
71,HYTON LEELAVADEE PHUKET 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 360,Таиланд
72,THE THREE BY APK 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 360,Таиланд
73,BAMBOO HOUSE 3 *Standard,ПхукетPHUKETПхукет (Регулярные рейсы),1 360,Таиланд
74,KARON PRINCESS 3 *Superior Garden,ПхукетPHUKETПхукет (Регулярные рейсы),1 360,Таиланд
75,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 364,Таиланд
76,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 364,Таиланд
77,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 364,Таиланд
78,THE THREE BY APK 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 365,Таиланд
79,KARON PRINCESS 3 *Superior Garden,ПхукетPHUKETПхукет (Регулярные рейсы),1 365,Таиланд
80,HYTON LEELAVADEE PHUKET 3 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 365,Таиланд
81,BAMBOO HOUSE 3 *Standard,ПхукетPHUKETПхукет (Регулярные рейсы),1 365,Таиланд
82,ALL SEASONS NAIHARN PHUKET 4 *Standard,ПхукетPHUKETПхукет (Регулярные рейсы),1 370,Таиланд
83,BAMBOO HOUSE 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 370,Таиланд
84,KATA SEA BREEZE 3 *Sea Breeze Room,ПхукетPHUKETПхукет (Регулярные рейсы),1 370,Таиланд
85,FIN HOSTEL 3 *Superior Room with 2 Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 370,Таиланд
86,PEACH HILL RESORT PHUKET 4 *Superior,ПхукетPHUKETПхукет (Регулярные рейсы),1 370,Таиланд
87,ANDAMAN CANNACIA RESORT & SPA 4 *De-Luxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 370,Таиланд
88,PEACH HILL RESORT PHUKET 4 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 370,Таиланд
89,SUGAR MARINA RESORT - FASHION - KATA BEACH 3 *Deluxe,ПхукетPHUKETПхукет (Регулярные рейсы),1 370,Таиланд
90,LEK JOMTIEN 2 *Standard,ПаттайяPATTAYAБангкок (Регулярные рейсы),1 371,Таиланд
91,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 378,Таиланд
92,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 378,Таиланд
93,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 379,Таиланд
94,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 381,Таиланд
95,FIN HOSTEL 3 *Superior Room With Balcony,ПхукетPHUKETПхукет (Регулярные рейсы),1 381,Таиланд
96,SUGAR MARINA RESORT ART KARON BEACH 3 *Deluxe Pool View,ПхукетPHUKETПхукет (Регулярные рейсы),1 382,Таиланд
97,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 383,Таиланд
98,THE THREE BY APK 3 *Superior ROH,ПхукетPHUKETПхукет (Регулярные рейсы),1 383,Таиланд
0,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,623,Турция
1,LIFE APART Ap.HtlStandard Room,МармарисMARMARISМармарис,646,Турция
2,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,650,Турция
3,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,658,Турция
4,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,673,Турция
5,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,677,Турция
6,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,677,Турция
7,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,688,Турция
8,PARUS HOTEL KEMER 3 *Standard,КемерANTALYAАнталия,693,Турция
9,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,694,Турция
10,ASEL RESORT 4 *Standard Room,КемерANTALYAАнталия,696,Турция
11,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,701,Турция
12,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,704,Турция
13,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,710,Турция
14,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,712,Турция
15,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,715,Турция
16,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,718,Турция
17,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,722,Турция
18,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,726,Турция
19,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,727,Турция
20,PARUS HOTEL KEMER 3 *Standard,КемерANTALYAАнталия,727,Турция
21,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,731,Турция
22,ASEL RESORT 4 *Standard Room,КемерANTALYAАнталия,732,Турция
23,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,736,Турция
24,KLEOPATRA AYTUR SUIT OTEL AptsStandard Without A/C,Инжекум - АланияANTALYAАнталия,743,Турция
25,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,744,Турция
26,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,752,Турция
27,KLEOPATRA AYTUR SUIT OTEL AptsStandard with Air Condition,Инжекум - АланияANTALYAАнталия,754,Турция
